,numVotes
2849,190
2850,1029
2851,237
2852,7908
2853,446
2854,409
2855,93
2856,33
2857,16686
2858,2196
2859,6
2860,3376
2861,17
2862,888
2863,285
2864,39
2865,43
2866,305
2867,173
2868,174
2869,1952
2870,222
2871,25
2872,7051
2873,342
2874,755
2875,51
2876,469
2877,324
2878,2698
2879,16
2880,5788
2881,43
2882,12
2883,81
2884,44
2885,24
2886,16
2887,24
2888,51
2889,14119
2890,35
2891,51
2892,44504
2893,124
2894,48
2895,7
2896,8
2897,27
2898,1336
2899,18
2900,127
2901,14
2902,71
2903,100
2904,25
2905,180
2906,74
2907,1463
2908,10
2909,209
2910,71
2911,12
2912,140
2913,695
2914,90
2915,406
2916,50
2917,56
2918,67192
2919,10
2920,291
2921,20049
2922,9
2923,273
2924,872
2925,20
2926,198
2927,102
2928,121
2929,69
2930,74
2931,395
2932,33055
2933,317
2934,10
2935,280983
2936,20
2937,134
2938,156
2939,57
2940,14
2941,15025
2942,102
2943,639
2944,26
2945,99
2946,25
2947,22
2948,31
2949,133
2950,5025
2951,2777
2952,28
2953,119
2954,154
2955,49381
2956,8
2957,799
2958,17150
2959,455
2960,19
2961,41
2962,39
2963,566
2964,107
2965,39
2966,62
2967,162
2968,25
2969,39
2970,885
2971,44
2972,4336
2973,757
2974,76
2975,45
2976,10
2977,5
2978,276
2979,9
2980,82
2981,73
2982,69
2983,12
2984,357
2985,30
2986,58
2987,10072
2988,97
2989,113522
2990,507
2991,3437
2992,262
2993,5240
2994,118
2995,89
2996,96
2997,144
2998,2997
2999,402
3000,42
3001,21
3002,47
3003,383
3004,106
3005,1782
3006,2625
3007,259
3008,5
3009,598
3010,21
3011,47958
3012,1310
3013,69
3014,32
3015,25
3016,20
3017,366
3018,444
3019,203
3020,214
3021,34357
3022,12
3023,23352
3024,169
3025,418
3026,7
3027,5272
3028,61
3029,216
3030,36
3031,24466
3032,582
3033,384293
3034,31
3035,90
3036,46203
3037,18914
3038,25
3039,259
3040,188
3041,806
3042,26434
3043,35107
3044,274
3045,68
3046,206
3047,195
3048,189
3049,89
3050,164
3051,43
3052,98
3053,33
3054,34
3055,30689
3056,1279
3057,14
3058,378
3059,160
3060,128
3061,37
3062,753
3063,14
3064,194
3065,45
3066,254
3067,361
3068,223
3069,14
3070,32
3071,274
3072,4222
3073,1276
3074,545
3075,10686
3076,154
3077,417
3078,10799
3079,68
3080,407
3081,731
3082,258
3083,138
3084,963
3085,3113
3086,297
3087,10
3088,557
3089,119
3090,24
3091,25
3092,181
3093,67
3094,175
3095,75
3096,14751
3097,33
3098,16
3099,215
3100,18132
3101,1721
3102,93
3103,26
3104,2488
3105,46
3106,390
3107,22
3108,23716
3109,307
3110,214
3111,24009
3112,14
3113,204
3114,42
3115,4390
3116,827
3117,417
3118,93
3119,447
3120,29526
3121,43
3122,1320
3123,534
3124,168
3125,60
3126,3022
3127,80
3128,45
3129,310
3130,131
3131,32
3132,124
3133,54
3134,42
3135,9
3136,43
3137,34
3138,80
3139,37
3140,2347
3141,946
3142,8410
3143,362
3144,2159
3145,3504
3146,62
3147,284
3148,49
3149,199
3150,146
3151,165
3152,92
3153,201
3154,69
3155,9037
3156,129
3157,22
3158,107
3159,15
3160,36
3161,103
3162,111
3163,858
3164,127
3165,33
3166,693
3167,22
3168,11368
3169,25
3170,12
3171,98010
3172,137
3173,154
3174,36
3175,2121
3176,23
3177,33
3178,58
3179,4073
3180,2829
3181,669
3182,90
3183,10358
3184,158
3185,278
3186,102
3187,46
3188,113
3189,65
3190,262
3191,309
3192,53151
3193,1008
3194,21
3195,143
3196,182771
3197,38288
3198,1169
3199,118360
3200,13965
3201,692
3202,1567
3203,228
3204,419
3205,16
3206,59
3207,568
3208,25
3209,175937
3210,13
3211,15
3212,255
3213,198
3214,51
3215,8
3216,67
3217,21
3218,241
3219,70
3220,352
3221,3845
3222,3634
3223,155
3224,32
3225,20
3226,136
3227,3863
3228,93
3229,203
3230,23722
3231,27
3232,1293
3233,1498
3234,77
3235,51
3236,4284
3237,138
3238,24
3239,4025
3240,2952
3241,13
3242,2738
3243,169
3244,515
3245,188
3246,26
3247,41688
3248,32
3249,7277
3250,1010
3251,28
3252,132
3253,543
3254,762
3255,115
3256,43
3257,28
3258,360
3259,100185
3260,1727
3261,249
3262,49
3263,5860
3264,3430
3265,341
3266,4870
3267,179
3268,4874
3269,21
3270,3386
3271,70329
3272,200
3273,73
3274,382
3275,122
3276,15
3277,54
3278,795
3279,389
3280,150
3281,59
3282,163
3283,63
3284,2537
3285,24359
3286,16
3287,12
3288,229
3289,28
3290,13
3291,26495
3292,15
3293,16
3294,200
3295,154
3296,219
3297,90
3298,9259
3299,104
3300,83
3301,215
3302,70435
3303,20
3304,3164
3305,403
3306,1101
3307,289
3308,23
3309,19
3310,1858
3311,98
3312,28
3313,74
3314,2354
3315,203
3316,23
3317,8133
3318,50
3319,62
3320,12
3321,5082
3322,17
3323,9
3324,393
3325,1198
3326,13
3327,2137
3328,12017
3329,683
3330,6260
3331,234
3332,1038
3333,98
3334,65516
3335,316
3336,11
3337,205
3338,7
3339,166
3340,23
3341,136792
3342,196
3343,817
3344,140
3345,243
3346,2012
3347,58
3348,35
3349,125
3350,1388
3351,114
3352,346
3353,20
3354,1178
3355,10
3356,149
3357,188
3358,20
3359,1164
3360,152
3361,692
3362,18
3363,14
3364,1130
3365,9
3366,22
3367,22153
3368,18
3369,82
3370,344
3371,651
3372,330
3373,5126
3374,624
3375,34
3376,766
3377,12023
3378,53
3379,3321
3380,42
3381,31
3382,30
3383,6
3384,23
3385,54
3386,106
3387,61
3388,2377
3389,56
3390,1247
3391,23
3392,11
3393,20
3394,143
3395,46198
3396,559
3397,213
3398,41
3399,19
3400,2901
3401,195
3402,806
3403,211
3404,46
3405,73
3406,15
3407,1882
3408,117
3409,251
3410,133
3411,1973
3412,218
3413,218
3414,31
3415,127
3416,1149
3417,122
3418,135
3419,26
3420,56
3421,20
3422,1843
3423,13
3424,34
3425,1442
3426,50088
3427,5978
3428,1497
3429,412
3430,25
3431,118458
3432,91
3433,915
3434,35
3435,32
3436,10
3437,100
3438,1361
3439,38809
3440,37
3441,960
3442,23081
3443,11973
3444,488
3445,55
3446,39
3447,39
3448,1970
3449,29
3450,114
3451,27
3452,14
3453,228
3454,16
3455,1316
3456,64586
3457,19784
3458,12
3459,19
3460,10529
3461,94
3462,131
3463,1018
3464,48
3465,98
3466,8441
3467,266
3468,10
3469,139
3470,120
3471,643
3472,31
3473,2009
3474,109
3475,40
3476,215
3477,680
3478,5341
3479,11
3480,4343
3481,1779
3482,5264
3483,74
3484,156
3485,6524
3486,368
3487,35
3488,266
3489,94
3490,20
3491,48
3492,812
3493,92
3494,14013
3495,930
3496,326
3497,238
3498,318
3499,17119
3500,62
3501,10195
3502,254
3503,180
3504,58
3505,24398
3506,88
3507,152
3508,445
3509,1067144
3510,84
3511,22
3512,4775
3513,566
3514,90
3515,180
3516,629
3517,9
3518,10
3519,895
3520,41
3521,867
3522,10
3523,64151
3524,118
3525,1394
3526,518
3527,15
3528,13512
3529,30
3530,13
3531,41160
3532,859
3533,16
3534,79
3535,15
3536,13
3537,2701
3538,96
3539,1029
3540,57
3541,1666
3542,101
3543,406
3544,5
3545,60
3546,58
3547,26
3548,1199
3549,79
3550,199
3551,105
3552,343
3553,225
3554,169
3555,2142
3556,62
3557,2493
3558,320539
3559,29
3560,26935
3561,3950
3562,14
3563,85
3564,172
3565,183
3566,16
3567,1150
3568,19
3569,27
3570,14
3571,250
3572,64
3573,902
3574,36
3575,31
3576,249
3577,62
3578,154
3579,17
3580,123
3581,121
3582,162
3583,28
3584,15
3585,1039
3586,17920
3587,103
3588,173
3589,406
3590,115
3591,3033
3592,195
3593,49
3594,983
3595,96
3596,11
3597,10561
3598,323
3599,1152
3600,1428
3601,642
3602,56
3603,12468
3604,296
3605,291
3606,9590
3607,30
3608,416
3609,4676
3610,45
3611,41023
3612,32104
3613,100
3614,106133
3615,21
3616,202
3617,39
3618,45
3619,24068
3620,67
3621,65
3622,32
3623,47
3624,61583
3625,240
3626,244
3627,2031
3628,73
3629,15
3630,193
3631,43
3632,627
3633,6597
3634,16199
3635,30
3636,39
3637,49
3638,411
3639,30
3640,13815
3641,92
3642,154
3643,121
3644,341
3645,44162
3646,24
3647,1397
3648,3935
3649,41
3650,4130
3651,16
3652,245
3653,26
3654,110
3655,29019
3656,81
3657,129
3658,71
3659,69
3660,162
3661,96
3662,1207
3663,751
3664,65
3665,11
3666,243
3667,1905
3668,68
3669,866
3670,51
3671,142
3672,223
3673,7
3674,7
3675,168
3676,14
3677,121
3678,63
3679,17
3680,73
3681,1345
3682,779
3683,616
3684,846
3685,85
3686,2905
3687,255
3688,96
3689,15
3690,33
3691,22
3692,51
3693,245
3694,22
3695,513
3696,4993
3697,9
3698,56
3699,3082
3700,1221
3701,7830
3702,1369
3703,16887
3704,38
3705,91
3706,11
3707,282
3708,94
3709,1230
3710,111
3711,177
3712,2001
3713,2162
3714,185
3715,402
3716,6012
3717,98
3718,287
3719,26
3720,122
3721,184
3722,11851
3723,721
3724,4066
3725,25
3726,3496
3727,380
3728,33246
3729,9
3730,1847
3731,13
3732,13684
3733,42
3734,363
3735,139
3736,34345
3737,986
3738,18
3739,430
3740,4684
3741,1018
3742,1664
3743,597
3744,521
3745,40
3746,102928
3747,157
3748,307
3749,226
3750,65
3751,57
3752,146
3753,226
3754,137
3755,865
3756,183
3757,10503
3758,42
3759,41
3760,324
3761,8
3762,93563
3763,4922
3764,70
3765,24
3766,429048
3767,8
3768,94738
3769,18507
3770,70
3771,9
3772,43
3773,1611
3774,45
3775,10
3776,229
3777,20
3778,243
3779,970
3780,77
3781,34
3782,16
3783,624
3784,52
3785,1959
3786,23
3787,35
3788,20
3789,40
3790,269
3791,34
3792,37
3793,31
3794,305
3795,47
3796,8
3797,810
3798,48
3799,39
3800,6079
3801,70
3802,305
3803,443
3804,140
3805,14
3806,596
3807,554
3808,69
3809,3307
3810,10
3811,37
3812,42
3813,18
3814,55
3815,26
3816,11
3817,213
3818,25
3819,533
3820,30
3821,12
3822,22
3823,185
3824,10
3825,871
3826,11
3827,4161
3828,2402
3829,429
3830,4855
3831,167333
3832,548
3833,80
3834,286
3835,9
3836,1143
3837,131
3838,1056
3839,3844
3840,2365
3841,96208
3842,8669
3843,625
3844,38
3845,15
3846,1828
3847,172
3848,52
3849,3055
3850,17
3851,28
3852,169
3853,230
3854,10458
3855,78
3856,100
3857,22
3858,24
3859,41
3860,546
3861,230
3862,71
3863,20
3864,4734
3865,67
3866,49
3867,106
3868,30
3869,91
3870,304
3871,72
3872,4729
3873,129
3874,14
3875,74
3876,354
3877,80
3878,502
3879,98
3880,1068
3881,28
3882,1746
3883,8
3884,33
3885,22
3886,18
3887,152
3888,65
3889,79
3890,112
3891,1198
3892,1444
3893,22
3894,7116
3895,18
3896,56
3897,56
3898,38
3899,44
3900,85
3901,331
3902,414
3903,232
3904,883
3905,12
3906,31
3907,61
3908,43
3909,10
3910,172
3911,58
3912,636
3913,537
3914,52
3915,7
3916,208
3917,5154
3918,23
3919,633
3920,7
3921,27
3922,322
3923,13
3924,7
3925,18
3926,1654
3927,6
3928,9
3929,22
3930,25
3931,19
3932,714
3933,2225
3934,170
3935,361
3936,141
3937,255
3938,596
3939,64
3940,5685
3941,347
3942,297
3943,1357
3944,27
3945,107257
3946,173
3947,9098
3948,49
3949,108
3950,65805
3951,16
3952,50
3953,32
3954,33
3955,7455
3956,521
3957,821
3958,148
3959,54
3960,47
3961,59702
3962,512
3963,5
3964,90
3965,4344
3966,2102
3967,2276
3968,42
3969,653
3970,181
3971,9712
3972,10
3973,564
3974,432
3975,84
3976,15
3977,19
3978,328
3979,376
3980,446
3981,62
3982,104
3983,17
3984,158
3985,155
3986,48
3987,726
3988,322
3989,15215
3990,108
3991,146
3992,57
3993,1688
3994,1102
3995,274
3996,4791
3997,5
3998,45176
3999,191547
4000,6097
4001,235
4002,188
4003,48
4004,3154
4005,22
4006,179
4007,12
4008,859
4009,208
4010,3006
4011,48
4012,32102
4013,29487
4014,152
4015,4877
4016,6475
4017,221
4018,14756
4019,3786
4020,1145
4021,59
4022,67
4023,57
4024,22
4025,143
4026,17
4027,1686
4028,11
4029,494
4030,100
4031,264
4032,17
4033,55321
4034,1177
4035,144
4036,134
4037,96
4038,285
4039,231
4040,29272
4041,660
4042,189
4043,4219
4044,12
4045,29
4046,1060
4047,384
4048,640
4049,61097
4050,1443
4051,52
4052,6280
4053,540
4054,19544
4055,40
4056,536
4057,83
4058,15
4059,62
4060,1219
4061,107
4062,812
4063,354
4064,2796
4065,853
4066,1074
4067,98
4068,226
4069,2627
4070,131
4071,331
4072,22
4073,212
4074,2455
4075,3584
4076,404
4077,20807
4078,16085
4079,6447
4080,76
4081,174
4082,514
4083,60
4084,1008
4085,4108
4086,33374
4087,12924
4088,87
4089,1331
4090,90
4091,624
4092,26
4093,52
4094,46
4095,155548
4096,59
4097,89
4098,171
4099,92
4100,9
4101,10237
4102,44
4103,134
4104,145
4105,2324
4106,2425
4107,31
4108,34
4109,174
4110,36
4111,97
4112,92
4113,228774
4114,4293
4115,15
4116,37
4117,85
4118,19
4119,127
4120,11
4121,14
4122,1819
4123,5226
4124,928
4125,412
4126,2111
4127,1442
4128,870
4129,28
4130,4286
4131,1446
4132,116
4133,685
4134,19
4135,162
4136,944
4137,142
4138,36
4139,51
4140,9298
4141,344
4142,3517
4143,8
4144,12
4145,140
4146,63
4147,16
4148,50
4149,12
4150,42
4151,78
4152,869
4153,63
4154,66
4155,5931
4156,137536
4157,27
4158,635
4159,167
4160,302
4161,102
4162,94
4163,57132
4164,370
4165,25
4166,134
4167,111243
4168,9128
4169,126
4170,116
4171,22
4172,1563
4173,188
4174,12
4175,17
4176,21858
4177,8
4178,10
4179,27
4180,1919
4181,168
4182,967
4183,367
4184,60
4185,109
4186,907
4187,181
4188,129
4189,19
4190,48
4191,15
4192,289
4193,139
4194,3930
4195,201
4196,4183
4197,2017
4198,18974
4199,424
4200,18
4201,477
4202,56184
4203,126
4204,195601
4205,391
4206,400
4207,3688
4208,343
4209,92
4210,2569
4211,513
4212,189165
4213,63882
4214,14
4215,11
4216,183
4217,104
4218,408
4219,160
4220,51
4221,750
4222,298
4223,290
4224,15
4225,252
4226,126
4227,126
4228,877
4229,704
4230,88
4231,330
4232,219
4233,8
4234,21
4235,43
4236,27
4237,28
4238,18
4239,2107
4240,185
4241,53
4242,4037
4243,13570
4244,187
4245,25
4246,68
4247,413
4248,219
4249,32416
4250,177
4251,21
4252,67
4253,3523
4254,110
4255,55
4256,79
4257,135
4258,38
4259,52
4260,2328
4261,343
4262,38
4263,227
4264,9
4265,230
4266,148
4267,71
4268,43
4269,108
4270,164
4271,28
4272,83
4273,63
4274,21
4275,1001
4276,309
4277,170
4278,496
4279,2386
4280,27
4281,14
4282,36
4283,2245
4284,7743
4285,251
4286,297
4287,226
4288,81
4289,1357
4290,133
4291,417
4292,64
4293,201958
4294,184
4295,3026
4296,1598
4297,3753
4298,14
4299,12
4300,45
4301,7961
4302,163
4303,8
4304,3365
4305,213
4306,26
4307,4447
4308,24105
4309,9
4310,15
4311,75
4312,272
4313,26
4314,262
4315,18
4316,13
4317,892
4318,327
4319,124
4320,113
4321,1166
4322,27646
4323,2834
4324,740
4325,144488
4326,25
4327,223
4328,1315
4329,287
4330,399
4331,6163
4332,23
4333,514
4334,11
4335,251
4336,8204
4337,4605
4338,38
4339,15192
4340,317
4341,269
4342,273
4343,2197
4344,30067
4345,231
4346,9
4347,201
4348,68
4349,19
4350,130
4351,1132
4352,81436
4353,5939
4354,134
4355,494
4356,418
4357,32
4358,22
4359,311630
4360,385
4361,83
4362,519
4363,65
4364,936
4365,596
4366,68
4367,5
4368,194
4369,15
4370,343
4371,17
4372,764
4373,5634
4374,13128
4375,148
4376,16
4377,30791
4378,4106
4379,8
4380,69
4381,33
4382,18
4383,355
4384,163
4385,275
4386,5524
4387,13
4388,33
4389,139
4390,44765
4391,135
4392,239
4393,162
4394,34
4395,552
4396,368
4397,361
4398,473
4399,668082
4400,52732
4401,15
4402,66
4403,19
4404,139
4405,5758
4406,934
4407,140
4408,107
4409,106
4410,284
4411,11
4412,55076
4413,142
4414,4768
4415,149
4416,19
4417,731
4418,361
4419,3440
4420,487
4421,1346
4422,18617
4423,666
4424,14918
4425,178
4426,173
4427,3800
4428,638
4429,1585
4430,20
4431,1779
4432,159
4433,22
4434,143
4435,140
4436,41
4437,262
4438,1025
4439,165
4440,154126
4441,1229
4442,48
4443,18
4444,3664
4445,50143
4446,132
4447,83
4448,700
4449,32
4450,88
4451,24
4452,33
4453,95725
4454,2160
4455,1367
4456,2895
4457,190
4458,24504
4459,936
4460,329
4461,63
4462,16762
4463,2025
4464,474
4465,492
4466,145
4467,98
4468,1326
4469,45
4470,199
4471,3767
4472,6122
4473,48
4474,150
4475,66
4476,54
4477,1471
4478,219
4479,222
4480,645
4481,453
4482,203
4483,43
4484,273
4485,8
4486,42
4487,76
4488,25
4489,391
4490,111349
4491,183871
4492,8880
4493,576
4494,76426
4495,5938
4496,16
4497,3053
4498,21
4499,30
4500,159
4501,373
4502,29
4503,355
4504,2250
4505,3157
4506,185
4507,147
4508,847
4509,20
4510,12
4511,27
4512,628
4513,122
4514,23
4515,4330
4516,11
4517,1167
4518,52
4519,632
4520,26
4521,36077
4522,37
4523,17
4524,808
4525,692
4526,52
4527,207
4528,127
4529,113
4530,239
4531,18
4532,11
4533,71
4534,202
4535,648
4536,19
4537,457
4538,1616
4539,225
4540,17946
4541,271
4542,18286
4543,1854
4544,1043196
4545,77
4546,13
4547,195
4548,218
4549,26
4550,68
4551,56906
4552,54
4553,447
4554,88
4555,172
4556,425
4557,3640
4558,123
4559,26
4560,15
4561,14799
4562,213
4563,19
4564,798
4565,24
4566,3052
4567,8700
4568,51
4569,36
4570,52
4571,1448
4572,1099
4573,2139
4574,86
4575,54
4576,33
4577,149
4578,68
4579,101
4580,165
4581,63
4582,106
4583,75
4584,26
4585,2146
4586,517
4587,114
4588,21
4589,365
4590,3194
4591,82
4592,37
4593,160799
4594,397
4595,60
4596,653
4597,17
4598,8
4599,2105
4600,719
4601,1649
4602,29575
4603,132
4604,11
4605,29
4606,264
4607,77
4608,40
4609,36
4610,131
4611,480
4612,114
4613,166
4614,32
4615,179
4616,6442
4617,116
4618,585
4619,37
4620,11
4621,17672
4622,404
4623,525
4624,178
4625,28
4626,23
4627,60
4628,12
4629,25
4630,30537
4631,333
4632,11
4633,3612
4634,864
4635,204
4636,293
4637,2799
4638,647
4639,359
4640,52
4641,62
4642,187
4643,63
4644,28
4645,176
